candidate_rank,prompt,prefix_length,baseline_margin,attention_backend,norm_backend,dtype,composition,batch_size,max_abs_diff,mean_abs_diff,top1_changed,top5_changed,output_identical,first_divergence_token,status,reason
95,"Billy and his dad were walking in the woods when Billy saw a hole. He pointed it out to his dad who told him to be polite and not to touch it. But Billy was curious and wanted to see inside. So, carefully, he stepped closer and peeked in. He thought he saw something moving, but he wasn't sure. He looked back at his dad, who was shaking his head. Billy thought to himself and decided to be brave. He took one step closer and called out ""Hello?"" Suddenly, a little furry animal darted out of the hole and ran away. Billy smiled as his dad yelled """,128,0.0234375,eager,native,float16,B_one_short,2,0.0078125,0.001521289348602295,False,False,True,,ok,
95,"Billy and his dad were walking in the woods when Billy saw a hole. He pointed it out to his dad who told him to be polite and not to touch it. But Billy was curious and wanted to see inside. So, carefully, he stepped closer and peeked in. He thought he saw something moving, but he wasn't sure. He looked back at his dad, who was shaking his head. Billy thought to himself and decided to be brave. He took one step closer and called out ""Hello?"" Suddenly, a little furry animal darted out of the hole and ran away. Billy smiled as his dad yelled """,128,0.0234375,eager,native,float16,C_seven_short,8,0.0078125,0.0006737668882124126,False,False,True,,ok,
95,"Billy and his dad were walking in the woods when Billy saw a hole. He pointed it out to his dad who told him to be polite and not to touch it. But Billy was curious and wanted to see inside. So, carefully, he stepped closer and peeked in. He thought he saw something moving, but he wasn't sure. He looked back at his dad, who was shaking his head. Billy thought to himself and decided to be brave. He took one step closer and called out ""Hello?"" Suddenly, a little furry animal darted out of the hole and ran away. Billy smiled as his dad yelled """,128,0.0234375,eager,native,float16,D_one_long,2,0.0078125,0.0007270185742527246,False,False,True,,ok,
95,"Billy and his dad were walking in the woods when Billy saw a hole. He pointed it out to his dad who told him to be polite and not to touch it. But Billy was curious and wanted to see inside. So, carefully, he stepped closer and peeked in. He thought he saw something moving, but he wasn't sure. He looked back at his dad, who was shaking his head. Billy thought to himself and decided to be brave. He took one step closer and called out ""Hello?"" Suddenly, a little furry animal darted out of the hole and ran away. Billy smiled as his dad yelled """,128,0.0234375,eager,native,float16,E_mixed_lengths,4,0.0078125,0.0007346357451751828,False,False,True,,ok,
96,"Once upon a time, there was a little girl named Sophie. She was three years old and very curious. Every day, she asked her parents questions about the mysterious things around her. One day, Sophie saw something strange in the garden. It was a box with a mysterious pattern on it. Sophie asked her mom",64,0.0234375,eager,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
96,"Once upon a time, there was a little girl named Sophie. She was three years old and very curious. Every day, she asked her parents questions about the mysterious things around her. One day, Sophie saw something strange in the garden. It was a box with a mysterious pattern on it. Sophie asked her mom",64,0.0234375,eager,native,float16,B_one_short,2,0.0078125,0.0005433241603896022,False,False,True,,ok,
96,"Once upon a time, there was a little girl named Sophie. She was three years old and very curious. Every day, she asked her parents questions about the mysterious things around her. One day, Sophie saw something strange in the garden. It was a box with a mysterious pattern on it. Sophie asked her mom",64,0.0234375,eager,native,float16,C_seven_short,8,0.0078125,0.0004895710735581815,False,False,True,,ok,
96,"Once upon a time, there was a little girl named Sophie. She was three years old and very curious. Every day, she asked her parents questions about the mysterious things around her. One day, Sophie saw something strange in the garden. It was a box with a mysterious pattern on it. Sophie asked her mom",64,0.0234375,eager,native,float16,D_one_long,2,0.0078125,0.0005935686640441418,False,False,True,,ok,
96,"Once upon a time, there was a little girl named Sophie. She was three years old and very curious. Every day, she asked her parents questions about the mysterious things around her. One day, Sophie saw something strange in the garden. It was a box with a mysterious pattern on it. Sophie asked her mom",64,0.0234375,eager,native,float16,E_mixed_lengths,4,0.0078125,0.0007706043543294072,False,False,True,,ok,
97,"Jill and her mommy found a big, fun park to play in. Jill was so excited to play on the swings and slides. She could see a big",32,0.0234375,eager,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
97,"Jill and her mommy found a big, fun park to play in. Jill was so excited to play on the swings and slides. She could see a big",32,0.0234375,eager,native,float16,B_one_short,2,0.0078125,0.000714711204636842,False,False,True,,ok,
97,"Jill and her mommy found a big, fun park to play in. Jill was so excited to play on the swings and slides. She could see a big",32,0.0234375,eager,native,float16,C_seven_short,8,0.0078125,0.0007480559288524091,False,False,True,,ok,
97,"Jill and her mommy found a big, fun park to play in. Jill was so excited to play on the swings and slides. She could see a big",32,0.0234375,eager,native,float16,D_one_long,2,0.0078125,0.0007283543236553669,False,False,True,,ok,
97,"Jill and her mommy found a big, fun park to play in. Jill was so excited to play on the swings and slides. She could see a big",32,0.0234375,eager,native,float16,E_mixed_lengths,4,0.0078125,0.0006570073310285807,False,False,True,,ok,
98,"Once upon a time, there lived a rat. He was very brave and",16,0.0234375,eager,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
98,"Once upon a time, there lived a rat. He was very brave and",16,0.0234375,eager,native,float16,B_one_short,2,0.0078125,0.0005851805326528847,False,False,True,,ok,
98,"Once upon a time, there lived a rat. He was very brave and",16,0.0234375,eager,native,float16,C_seven_short,8,0.0078125,0.0006743096746504307,False,False,True,,ok,
98,"Once upon a time, there lived a rat. He was very brave and",16,0.0234375,eager,native,float16,D_one_long,2,0.0078125,0.0006065410561859608,False,False,True,,ok,
98,"Once upon a time, there lived a rat. He was very brave and",16,0.0234375,eager,native,float16,E_mixed_lengths,4,0.0078125,0.0005222437321208417,False,False,True,,ok,
99,"Sam was walking down the street, looking up at the church. He was",16,0.0234375,eager,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
99,"Sam was walking down the street, looking up at the church. He was",16,0.0234375,eager,native,float16,B_one_short,2,0.0078125,0.0005251296679489315,False,False,True,,ok,
99,"Sam was walking down the street, looking up at the church. He was",16,0.0234375,eager,native,float16,C_seven_short,8,0.0078125,0.000600091356318444,False,False,True,,ok,
99,"Sam was walking down the street, looking up at the church. He was",16,0.0234375,eager,native,float16,D_one_long,2,0.0078125,0.0005008611478842795,False,False,True,,ok,
99,"Sam was walking down the street, looking up at the church. He was",16,0.0234375,eager,native,float16,E_mixed_lengths,4,0.0078125,0.0007276128744706511,False,False,True,,ok,
100,"Once upon a time, there was a big rhinoceros. He was a little bit crazy. He liked to tell funny stories to his friends. His friends were",32,0.0234375,eager,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
100,"Once upon a time, there was a big rhinoceros. He was a little bit crazy. He liked to tell funny stories to his friends. His friends were",32,0.0234375,eager,native,float16,B_one_short,2,0.0078125,0.0006204658420756459,False,False,True,,ok,
100,"Once upon a time, there was a big rhinoceros. He was a little bit crazy. He liked to tell funny stories to his friends. His friends were",32,0.0234375,eager,native,float16,C_seven_short,8,0.0078125,0.0005518929683603346,False,False,True,,ok,
100,"Once upon a time, there was a big rhinoceros. He was a little bit crazy. He liked to tell funny stories to his friends. His friends were",32,0.0234375,eager,native,float16,D_one_long,2,0.0078125,0.0004603270208463073,False,False,True,,ok,
100,"Once upon a time, there was a big rhinoceros. He was a little bit crazy. He liked to tell funny stories to his friends. His friends were",32,0.0234375,eager,native,float16,E_mixed_lengths,4,0.0078125,0.0007563433609902859,False,False,True,,ok,
1,Once upon a time there was a fairy who was very sad. She was very lonely and had no one to turn to. One day she decided to try,32,0.0,sdpa,native,float32,A_target_only,1,0.0,0.0,False,False,True,,ok,
1,Once upon a time there was a fairy who was very sad. She was very lonely and had no one to turn to. One day she decided to try,32,0.0,sdpa,native,float32,B_one_short,2,5.7220458984375e-06,5.954746598035854e-07,False,False,True,,ok,
1,Once upon a time there was a fairy who was very sad. She was very lonely and had no one to turn to. One day she decided to try,32,0.0,sdpa,native,float32,C_seven_short,8,3.814697265625e-06,5.54916027795116e-07,False,False,True,,ok,
1,Once upon a time there was a fairy who was very sad. She was very lonely and had no one to turn to. One day she decided to try,32,0.0,sdpa,native,float32,D_one_long,2,6.198883056640625e-06,8.384321290577645e-07,False,False,True,,ok,
1,Once upon a time there was a fairy who was very sad. She was very lonely and had no one to turn to. One day she decided to try,32,0.0,sdpa,native,float32,E_mixed_lengths,4,7.62939453125e-06,8.863157177074754e-07,False,False,True,,ok,
2,"John and Lucy were playing in the backyard. It was a sunny day. ""I want to play tag,"" said John. ""Ok!"" said Lucy.",32,0.0,sdpa,native,float32,A_target_only,1,0.0,0.0,False,False,True,,ok,
